,date,closed_price_yesterday,open_price_today,highest_price_today,lowest_price_today,closed_price_today,trade_volume,trade_amount,day_slope
872,20080807,2904.186,2899.845,2931.003,2871.182,2923.745,17788436.0,15765314.894,0.7213391347899432
873,20080808,2923.745,2924.929,2924.929,2709.961,2711.964,21309704.0,18351671.0,0.7700555781939058
874,20080811,2711.964,2699.085,2699.085,2497.275,2508.59,19815711.0,14740622.789,0.714378579972395
875,20080812,2508.59,2467.682,2508.429,2436.942,2473.417,16283799.0,11897031.604,0.7640888080762083
876,20080813,2473.417,2454.885,2496.6,2369.379,2472.3,17795574.0,13507610.991,0.8653716910356577
877,20080814,2472.3,2458.797,2506.465,2443.881,2483.696,14520588.0,11464345.063,0.894814013282728
878,20080815,2483.696,2478.155,2510.964,2446.029,2473.717,13570525.0,10549416.956,0.9197745720654649
879,20080818,2473.717,2479.392,2483.984,2287.28,2289.296,15336331.0,10770862.146,0.9434439227542057
880,20080819,2289.296,2255.716,2331.351,2235.709,2327.019,13920257.0,9866942.016,0.9225018873548014
881,20080820,2327.019,2316.681,2521.079,2287.693,2520.737,26330757.0,18578123.238,0.9409140065329424
882,20080821,2520.737,2484.825,2535.063,2419.711,2431.101,25329285.0,18688905.195,0.9226531196667245
883,20080822,2431.101,2412.878,2418.889,2326.273,2382.523,17875339.0,12909398.173,0.9391738453654217
884,20080825,2382.523,2379.207,2413.883,2348.959,2374.06,14033218.0,10093469.507,0.9570254367212663
885,20080826,2374.06,2347.81,2347.81,2207.671,2244.993,17692714.0,12068025.845,0.9705697424465872
886,20080827,2244.993,2230.151,2279.548,2180.938,2237.867,16134188.0,10991634.452,0.9578259811774195
887,20080828,2237.867,2232.711,2256.959,2216.058,2236.824,13263577.0,9108680.712,0.9578873159468668
888,20080829,2236.824,2242.164,2334.798,2242.164,2307.158,19417917.0,13186313.342,0.9886950057918487
889,20080901,2307.158,2290.41,2290.41,2219.52,2238.047,15455365.0,10246438.732,0.9902105562720827
890,20080902,2238.047,2224.8,2278.493,2198.643,2253.773,15449478.0,9572971.873,1.0254657617659966
891,20080903,2253.773,2246.729,2268.38,2199.15,2237.28,18866490.0,11834832.741,1.1544648385130953
892,20080904,2237.28,2233.114,2278.515,2220.644,2254.688,15600557.0,9790538.729,1.0705614278716604
893,20080905,2254.688,2193.565,2210.755,2145.659,2148.741,17462008.0,11002525.954,0.9792381222389501
894,20080908,2148.741,2146.755,2160.859,2031.53,2039.889,15894645.0,9762375.507,1.0381681883544265
895,20080909,2039.889,2044.301,2070.474,2021.816,2057.561,12755283.0,7991268.768,0.9828689443493266
896,20080910,2057.561,2044.032,2108.595,2025.674,2072.808,15341723.0,9767177.198,1.0632081094657089
897,20080911,2072.808,2068.175,2089.955,2023.248,2034.247,13175295.0,8257810.867,1.1237820697406704
898,20080912,2034.247,2032.355,2067.59,2031.206,2038.66,10496691.0,6541309.084,1.0947837844613129
899,20080916,2038.66,2036.379,2037.682,1981.218,1993.461,14941077.0,8863739.039,1.1177236766428096
900,20080917,1993.461,1988.783,2013.011,1946.801,1956.035,14183202.0,8321110.789,1.0635924541726403
901,20080918,1956.035,1915.318,1938.821,1797.075,1899.323,21147827.0,11577308.86,1.0373879024671249
902,20080919,1899.323,2072.614,2086.826,2049.022,2086.826,23083755.0,14463084.209,0.9553681095593398
903,20080922,2086.826,2213.527,2276.659,2097.78,2182.792,46244381.0,30099018.189,0.9594837276502206
904,20080923,2182.792,2108.509,2110.064,2041.973,2042.197,27446202.0,17418087.619,0.9353873791264378
905,20080924,2042.197,2006.013,2088.549,1984.228,2088.549,21766416.0,13931766.79,0.9272224122505555
906,20080925,2088.549,2091.387,2158.146,2086.077,2138.065,34836875.0,22516952.052,0.9353507274067261
907,20080926,2138.065,2144.516,2156.962,2094.702,2136.001,26804391.0,16948693.21,0.9141763883424239
908,20081006,2136.001,2092.351,2096.35,2049.361,2054.042,20982550.0,13772268.538,0.9116446632223707
909,20081007,2054.042,1994.02,2070.715,1972.945,2046.191,18706028.0,12083115.01,0.8919544399939213
910,20081008,2046.191,2005.913,2033.218,1975.822,1995.61,16635678.0,10426397.573,0.8783667256149768
911,20081009,1995.61,2034.554,2042.795,1968.896,1969.815,15749337.0,9647314.609,0.8777943537326647
912,20081010,1969.815,1901.029,1901.029,1836.504,1837.404,19147469.0,10470090.41,0.8911256839104067
913,20081013,1837.404,1814.538,1872.947,1751.524,1872.947,17247625.0,9525961.323,0.9259341501922846
914,20081014,1872.947,1932.081,1941.103,1816.32,1816.32,21644382.0,12412701.378,0.8915397013974014
915,20081015,1816.32,1801.393,1823.7,1781.165,1806.791,14004050.0,7685641.328,0.8653353148200171
916,20081016,1806.791,1741.122,1756.358,1703.24,1704.565,17651871.0,9117303.004,0.9235502802412383
917,20081017,1704.565,1717.579,1736.225,1696.724,1726.4,13810887.0,7248309.848,0.9745139935453682
918,20081020,1726.4,1725.557,1787.897,1705.566,1786.564,16738951.0,8817546.152,1.0138553913978687
919,20081021,1786.564,1793.655,1824.379,1776.696,1782.664,20064584.0,10723210.1,1.0125659277964432
920,20081022,1782.664,1765.615,1792.598,1747.456,1748.84,16682010.0,8495206.042,1.043517043201742
921,20081023,1748.84,1716.298,1766.59,1706.828,1766.59,15466692.0,7884688.092,1.0698057238566225
922,20081024,1766.59,1764.811,1777.686,1723.503,1741.181,15940938.0,8281825.564,1.0184392457311273
923,20081027,1741.181,1711.822,1711.822,1602.518,1604.758,19565598.0,9479937.125,1.0259961602361287
924,20081028,1604.758,1570.987,1650.785,1562.4,1642.055,20157776.0,9702788.78,0.9859220494826098
925,20081029,1642.055,1662.038,1665.734,1576.876,1576.931,18664424.0,8899662.75,0.9710829882155629
926,20081030,1576.931,1585.517,1613.396,1565.719,1590.226,16592959.0,7860686.476,0.9651317755577749
927,20081031,1590.226,1590.45,1599.157,1553.492,1562.022,13754040.0,6330074.254,1.003434605898176
928,20081103,1562.022,1553.878,1563.687,1532.953,1539.795,12354945.0,5742485.207,0.9940325861108508
929,20081104,1539.795,1533.754,1535.738,1488.653,1513.495,14212153.0,6558336.641,1.0378950682485595
930,20081105,1513.495,1519.801,1573.521,1519.801,1563.369,20628915.0,9395445.078,1.0545041212395767
931,20081106,1563.369,1530.03,1542.757,1514.576,1536.598,16775525.0,7472616.342,1.0652751662268298
932,20081107,1536.598,1512.977,1569.259,1503.629,1561.221,17839227.0,7805287.945,1.0567930056534562
933,20081110,1561.221,1585.294,1677.382,1585.294,1676.277,31892066.0,14716180.441,0.9894597275458712
934,20081111,1676.277,1671.24,1702.175,1651.59,1662.848,34852245.0,16453409.249,0.994086341676522
935,20081112,1662.848,1648.085,1704.226,1642.396,1704.226,26825960.0,12408505.768,1.0009928430203712
936,20081113,1704.226,1686.073,1802.611,1680.767,1784.497,47507868.0,23358006.523,1.008222670844176
937,20081114,1784.497,1802.246,1867.485,1781.718,1867.485,55050340.0,27946492.485,1.0320446295161134
938,20081117,1867.485,1864.308,1959.072,1851.874,1959.072,56535913.0,29771637.249,1.0781475416778883
939,20081118,1959.072,1949.213,1971.659,1806.522,1816.285,63976109.0,33473212.882,1.1320995075878546
940,20081119,1816.285,1803.408,1949.462,1803.408,1944.327,53437019.0,28116671.053,1.207587020831009
941,20081120,1944.327,1916.873,1990.302,1900.518,1948.681,59822600.0,31237568.965,1.250486706848594
942,20081121,1948.681,1890.984,1973.279,1833.981,1921.04,55083177.0,28432147.237,1.2057305093098818
943,20081124,1921.04,1920.549,1938.473,1839.085,1842.344,37202085.0,19928180.763,1.2255292500303092
944,20081125,1842.344,1869.016,1886.458,1780.908,1827.642,28119453.0,14645961.721,1.218798046854471
945,20081126,1827.642,1825.338,1857.713,1806.088,1834.774,23963110.0,12264350.855,1.2147457623214755
946,20081127,1834.774,1961.974,1965.65,1860.988,1861.518,47539920.0,24949453.058,1.1898429276080142
947,20081128,1861.518,1845.296,1868.33,1821.165,1841.45,30741424.0,15691035.529,1.1709488490896143
948,20081201,1841.45,1836.417,1919.475,1820.531,1919.475,37176944.0,19239200.889,1.1471180164197516
949,20081202,1919.475,1878.347,1973.103,1868.939,1957.322,50216723.0,26973618.889,1.146179705683054
950,20081203,1957.322,1972.398,2039.927,1972.167,2039.927,59429076.0,32814528.966,1.1043543329932275
951,20081204,2039.927,2062.643,2110.667,2034.641,2037.723,74284731.0,42039811.713,1.0417358404710981
952,20081205,2037.723,2024.414,2098.656,2020.546,2098.656,51366290.0,29363408.436,1.0071923817515045
953,20081208,2098.656,2128.684,2190.532,2120.541,2190.532,69811089.0,41126882.981,0.9413900523936114
954,20081209,2190.532,2196.028,2196.028,2123.931,2134.58,60845045.0,36671064.078,0.8719457343280044
955,20081210,2134.58,2123.036,2199.783,2113.145,2195.743,52866679.0,31491950.007,0.8789643219900096
956,20081211,2195.743,2195.483,2203.295,2125.851,2127.183,51629822.0,31272502.666,0.882082151975724
957,20081212,2127.183,2107.475,2118.59,2001.184,2031.992,45509821.0,25898830.291,0.8886907264395632
958,20081215,2031.992,2063.91,2082.775,2021.049,2073.029,36196029.0,20954737.753,0.9257574761879583
959,20081216,2073.029,2058.666,2110.57,2008.405,2110.244,36115418.0,20925262.827,0.9445995346447766
960,20081217,2110.244,2117.65,2164.59,2110.057,2136.309,44330618.0,26668867.924,0.9485958604069866
961,20081218,2136.309,2135.679,2176.461,2118.297,2175.357,41871992.0,24748303.239,0.96090817896635
962,20081219,2175.357,2175.756,2216.89,2169.87,2194.994,48167946.0,28998089.12,0.9557704092714729
963,20081222,2194.994,2196.389,2212.997,2154.432,2193.475,42559939.0,25287365.719,0.9589049632624373
964,20081223,2193.475,2197.793,2197.793,2052.616,2054.535,45766100.0,26470399.074,0.9188013675244291
965,20081224,2054.535,2020.957,2043.154,1985.824,2010.104,34314086.0,19212721.676,0.9352018275660625
966,20081225,2010.104,2015.958,2035.835,1966.539,2003.488,28189665.0,15710037.602,0.8791947238339932
967,20081226,2003.488,2006.134,2018.14,1976.077,1983.757,21288477.0,12123274.016,0.8794308234976747
968,20081229,1983.757,1977.214,1991.565,1928.071,1984.755,20060068.0,10981062.306,0.9363946992805481
969,20081230,1984.755,1983.457,2004.641,1961.803,1971.466,22269185.0,12617908.001,0.9504177161474194
970,20081231,1971.466,1973.413,1983.125,1938.009,1939.433,19916636.0,11495268.939,0.981805595925981
971,20090105,1939.433,1969.631,2020.243,1962.62,2020.243,24718227.0,14270969.371,1.0140326460948943
972,20090106,2020.243,2016.869,2093.601,2005.327,2091.892,38325979.0,22243168.144,1.0218508401158095
973,20090107,2091.892,2092.737,2120.206,2082.55,2104.922,40155901.0,23634988.824,1.0167152000721806
974,20090108,2104.922,2069.216,2087.155,2034.396,2052.3,33592609.0,19587529.573,0.990321253369377
975,20090109,2052.3,2050.322,2107.766,2050.322,2107.766,31585564.0,19044185.604,0.9824189803524734
976,20090112,2107.766,2105.154,2162.346,2100.039,2137.841,38011768.0,23213021.635,0.9908318828860156
977,20090113,2137.841,2116.109,2125.46,2078.056,2081.672,33355966.0,19715787.318,0.9913305722256098
978,20090114,2081.672,2078.453,2160.064,2078.453,2160.064,37642928.0,22494685.386,0.9974671555903738
979,20090115,2160.064,2143.046,2208.345,2135.701,2181.061,50112554.0,29894730.431,1.0133437191122983
980,20090116,2181.061,2192.032,2228.9,2186.16,2195.634,53147018.0,32618545.26,1.0306286445131172
981,20090119,2195.634,2209.131,2221.239,2166.085,2192.807,40780846.0,25413376.196,1.016318459032612
982,20090120,2192.807,2188.611,2214.839,2170.901,2214.839,32273924.0,20146173.623,1.012824470922161
983,20090121,2214.839,2187.182,2236.438,2178.538,2217.626,38764397.0,24186160.734,0.9799718884857738
984,20090122,2217.626,2232.81,2260.502,2222.496,2256.367,42052269.0,26330925.905,0.9841540533195339
985,20090123,2256.367,2253.321,2265.421,2233.501,2238.082,37781175.0,23236928.667,0.9770724889643385
986,20090202,2238.082,2258.512,2306.769,2245.262,2306.769,42700513.0,25777293.579,0.9538739228084268
987,20090203,2306.769,2307.886,2369.654,2300.982,2369.654,63882148.0,38558189.746,0.9622356599368702
988,20090204,2369.654,2380.624,2423.923,2370.014,2423.887,69846976.0,42964694.409,0.9722135486261481
989,20090205,2423.887,2421.363,2436.685,2362.233,2384.764,73744119.0,46971836.59,0.9609252634961081
990,20090206,2384.764,2390.242,2496.592,2390.242,2493.74,76563552.0,49084112.801,0.9800230215340369
991,20090209,2493.74,2528.801,2580.746,2500.537,2579.228,90834108.0,60635855.978,1.054050259230566
992,20090210,2579.228,2564.755,2653.213,2535.648,2653.213,81705152.0,55539625.618,1.0553908414593254
993,20090211,2653.213,2609.007,2723.455,2594.926,2658.05,95073550.0,65689364.882,1.0908597292362447
994,20090212,2658.05,2666.491,2707.922,2587.188,2707.922,80197106.0,55066304.884,1.1187654712444846
995,20090213,2707.922,2714.637,2808.482,2704.655,2805.01,90039523.0,64099269.978,1.1364659197008598
996,20090216,2805.01,2833.286,2854.562,2777.422,2854.444,90691687.0,65944508.177,1.1225424868344454
997,20090217,2854.444,2844.215,2844.215,2734.372,2738.58,85069086.0,62711295.171,1.1086726914368303
998,20090218,2738.58,2676.806,2736.593,2630.705,2632.908,68995989.0,49543143.834,1.113092414794376
999,20090219,2632.908,2661.601,2696.778,2629.343,2687.489,57010305.0,41448721.918,1.1143650512562293
1000,20090220,2687.489,2694.784,2776.955,2671.179,2776.955,60043581.0,45854189.117,1.106028739272219
1001,20090223,2776.955,2769.626,2878.495,2753.849,2871.792,73580422.0,56054947.068,1.101841657232766
1002,20090224,2871.792,2838.24,2884.014,2746.024,2754.24,85993462.0,65175422.308,1.1121297117556417
1003,20090225,2754.24,2780.335,2803.508,2677.264,2771.098,68657574.0,51891897.307,1.1109304528027646
1004,20090226,2771.098,2769.243,2800.205,2535.531,2571.276,65727755.0,48693370.686,1.0934505204143532
1005,20090227,2571.276,2528.597,2542.547,2396.313,2416.949,53180001.0,36073538.026,1.067103173508348
1006,20090302,2416.949,2385.838,2485.025,2382.022,2478.808,37333121.0,26009578.992,1.0191724979017174
1007,20090303,2478.808,2416.107,2526.853,2398.805,2499.826,44132147.0,31008490.144,0.990530908089494
1008,20090304,2499.826,2508.268,2654.398,2508.268,2651.405,61254466.0,44645781.938,0.9487676670447276
1009,20090305,2651.405,2680.324,2710.024,2608.134,2671.575,70331772.0,51259009.579,0.9272630067698424
1010,20090306,2671.575,2621.228,2676.362,2608.556,2653.469,50807742.0,36270056.049,0.9065534843499086
1011,20090309,2653.469,2661.954,2692.748,2528.605,2536.01,50605052.0,36123351.397,0.8981659984024385
1012,20090310,2536.01,2505.93,2601.5,2498.249,2601.417,35740689.0,24646290.505,0.8899864503571336
1013,20090311,2601.417,2646.61,2655.216,2574.999,2587.371,43868976.0,31050012.221,0.9024165287803672
1014,20090312,2587.371,2572.389,2604.785,2507.233,2597.232,38265162.0,26997572.642,0.91258997105867
1015,20090313,2597.232,2606.879,2625.61,2564.151,2569.629,36035126.0,26094441.136,0.9379211597089915
1016,20090316,2569.629,2563.022,2604.002,2539.912,2603.058,31294853.0,22066728.689,0.9455823499227655
1017,20090317,2603.058,2608.228,2708.351,2594.122,2699.594,54249799.0,39274477.045,0.950946168742159
1018,20090318,2699.594,2711.166,2778.148,2707.792,2734.547,68328367.0,49738302.974,0.9662679300699901
1019,20090319,2734.547,2737.375,2797.155,2733.701,2797.155,65849600.0,48946589.711,0.9410755352212501
1020,20090320,2797.155,2799.794,2802.712,2731.708,2784.106,64333748.0,48491295.623,0.8879949526476976
1021,20090323,2784.106,2784.889,2846.632,2779.702,2843.879,70752256.0,55202986.438,0.8228267263656797
1022,20090324,2843.879,2871.44,2877.452,2835.198,2865.333,72372151.0,56429650.646,0.8011048796486886
1023,20090325,2865.333,2849.916,2873.133,2785.553,2785.664,64925444.0,49097240.474,0.8183704025704932
1024,20090326,2785.664,2784.891,2853.506,2746.795,2853.411,57070365.0,43450426.565,0.8486107772137523
1025,20090327,2853.411,2871.391,2894.513,2852.927,2877.88,69678993.0,54233559.985,0.8469276975087294
1026,20090330,2877.88,2880.534,2904.591,2866.863,2883.214,57376148.0,44630595.705,0.8364314336246879
1027,20090331,2883.214,2825.931,2914.202,2808.605,2914.128,59667522.0,46324446.151,0.8486343131488754
1028,20090401,2914.128,2924.393,2978.096,2924.31,2962.839,76329270.0,59892528.633,0.8734632114268064
1029,20090402,2962.839,2972.739,2996.387,2952.762,2965.735,76376077.0,60820104.414,0.8710984403793427
1030,20090403,2965.735,2983.219,2990.066,2909.828,2934.253,66739600.0,53780554.243,0.9041057780129171
1031,20090407,2934.253,2941.389,2968.525,2925.744,2968.519,53024734.0,42619367.501,0.9232359744437555
1032,20090408,2968.519,2959.809,2969.814,2867.168,2867.168,61578797.0,48390870.285,0.909855299210818
1033,20090409,2867.168,2862.107,2915.073,2838.627,2915.024,49871136.0,39259889.046,0.9293358256955084
1034,20090410,2915.024,2932.013,3012.25,2921.613,3009.376,72079940.0,58445924.497,0.9085540782060388
1035,20090413,3009.376,3030.701,3055.649,3019.157,3050.372,77994885.0,63427183.968,0.8718580566127088
1036,20090414,3050.372,3047.771,3102.785,3031.589,3099.429,76936976.0,63983007.697,0.8886595645909638
1037,20090415,3099.429,3084.043,3143.821,3055.253,3143.821,83775471.0,70090825.673,0.8975498992865196
1038,20090416,3143.821,3151.003,3182.579,3097.536,3159.26,86665480.0,71982010.654,0.9276406681012164
1039,20090417,3159.26,3152.36,3171.861,3083.64,3119.419,76864812.0,64153355.265,0.9537476179117395
1040,20090420,3119.419,3111.474,3205.884,3109.896,3205.884,73529071.0,60484825.137,0.9687363537410087
1041,20090421,3205.884,3173.533,3225.106,3142.119,3205.076,79868178.0,64569546.38,0.9814828229552206
1042,20090422,3205.076,3219.339,3235.449,3021.413,3042.638,86051843.0,70079571.318,0.9980600126270538
1043,20090423,3042.638,3013.086,3080.254,2978.653,3059.709,55318761.0,44693516.154,1.0820484011730302
1044,20090424,3059.709,3070.352,3082.5,3034.448,3036.761,52483375.0,43044315.736,1.0668408326708876
1045,20090427,3036.761,3034.238,3042.797,2903.3,2916.114,53130567.0,42036180.745,1.0223096741918216
1046,20090428,2916.114,2900.089,2959.952,2897.803,2959.952,44365085.0,36611427.35,1.0189905218155866
1047,20090429,2959.952,2963.206,3043.407,2954.855,3040.04,56199875.0,46072693.383,1.0169387918102606
1048,20090430,3040.04,3051.14,3096.762,3040.749,3086.217,62320401.0,51201102.237,1.0109602317601891
1049,20090504,3086.217,3096.389,3190.266,3096.389,3190.254,69192010.0,57233986.709,0.9956194483466668
1050,20090505,3190.254,3208.273,3234.133,3183.388,3220.615,72957325.0,61104211.297,0.9707214991723201
1051,20090506,3220.615,3215.6,3264.579,3204.307,3264.579,72987002.0,62139528.385,0.9410370241959631
1052,20090507,3264.579,3278.985,3285.772,3177.949,3242.626,81373899.0,69303825.133,0.8843086490917687
1053,20090508,3242.626,3227.217,3274.572,3196.786,3257.588,77862548.0,63375192.115,0.9114528748691724
1054,20090511,3257.588,3269.022,3275.118,3134.44,3134.573,79066335.0,63792589.396,0.8996694934362006
1055,20090512,3134.573,3105.859,3212.176,3101.316,3212.139,50827090.0,41206380.472,0.9172864656095903
1056,20090513,3212.139,3215.968,3247.843,3201.025,3234.151,61448252.0,49842039.078,0.9177734551615016
1057,20090514,3234.151,3211.21,3256.529,3200.113,3246.557,59123915.0,48007411.979,0.8916096935783451
1058,20090515,3246.557,3255.449,3285.446,3238.675,3270.738,58945698.0,48465220.423,0.8791590571065369
1059,20090518,3270.738,3265.005,3297.539,3211.388,3295.651,56313856.0,46772299.583,0.8582847857962452
1060,20090519,3295.651,3313.908,3338.252,3302.754,3325.531,71390583.0,60721176.704,0.8689276830321857
1061,20090520,3325.531,3328.121,3343.659,3302.743,3306.474,70002826.0,58970946.249,0.8904073489391173
1062,20090521,3306.474,3288.24,3309.316,3225.548,3247.475,70062883.0,58565547.467,0.8837026437843405
1063,20090522,3247.475,3235.413,3283.502,3227.189,3254.534,49637979.0,42179218.806,0.8750375154451748
1064,20090525,3254.534,3176.158,3277.685,3152.543,3271.501,56607342.0,48546112.496,0.9147308874145432
1065,20090526,3271.501,3274.63,3319.12,3271.906,3274.849,61079104.0,54668798.254,0.831628931709121
1066,20090527,3274.849,3287.989,3300.223,3241.219,3276.748,50492467.0,43419589.368,0.7470434647299324
1067,20090601,3276.748,3302.004,3335.069,3296.116,3332.337,56432387.0,49070392.572,0.5917941900805683
1068,20090602,3332.337,3346.072,3366.736,3333.459,3353.922,64421806.0,57437786.578,0.5429857080733314
1069,20090603,3353.922,3351.778,3380.359,3346.968,3380.188,65177475.0,58096239.914,0.5558799313284002
1070,20090604,3380.188,3373.381,3384.36,3321.272,3375.873,65131059.0,57924202.294,0.5707019555122752
1071,20090605,3375.873,3379.92,3393.077,3352.628,3355.778,58164715.0,51543448.301,0.6163262470697415
1072,20090608,3355.778,3355.911,3380.714,3321.765,3350.238,52720724.0,47467261.93,0.6398546436469505
1073,20090609,3350.238,3347.856,3366.911,3282.0,3366.911,56322994.0,48034536.075,0.7044832969223176
1074,20090610,3366.911,3373.029,3403.281,3363.883,3403.208,61203676.0,51214797.853,0.7314264353668918
1075,20090611,3403.208,3399.551,3422.131,3363.973,3382.997,60964112.0,51232496.633,0.6965452636540119
1076,20090612,3382.997,3376.595,3391.374,3281.248,3309.587,55539307.0,47444324.465,0.7031261826576127
1077,20090615,3309.587,3303.739,3356.714,3296.579,3356.714,40944145.0,34958700.221,0.677324315795512
1078,20090616,3356.714,3330.628,3357.441,3317.829,3349.35,40799703.0,35431874.726,0.6863308754908046
1079,20090617,3349.35,3346.653,3406.913,3334.168,3403.962,48982567.0,41820824.957,0.6788120727795415
1080,20090618,3403.962,3410.629,3432.09,3406.326,3431.281,59630871.0,52809180.252,0.6923628080516222
1081,20090619,3431.281,3433.201,3448.842,3415.751,3434.055,64737251.0,56530019.401,0.6872848878658298
1082,20090622,3434.055,3451.866,3454.895,3393.324,3405.13,57531259.0,49661979.365,0.6716832517188429
1083,20090623,3405.13,3365.241,3421.237,3353.025,3392.112,49053197.0,41856428.791,0.7887624219612128
1084,20090624,3392.112,3394.77,3431.444,3384.476,3431.444,49764749.0,43397162.184,0.7623062754543044
1085,20090625,3431.444,3435.002,3441.582,3411.527,3427.473,51372645.0,44201454.809,0.7032932576803992
1086,20090626,3427.473,3433.725,3453.614,3419.369,3448.461,50124718.0,44240557.675,0.6571007499539334
1087,20090629,3448.461,3451.778,3484.231,3444.979,3476.788,59346576.0,52383611.635,0.6429379394776138
1088,20090630,3476.788,3483.578,3484.944,3439.768,3452.263,53491816.0,47235004.98,0.678473510166766
1089,20090701,3452.263,3446.446,3503.754,3444.47,3503.754,60848601.0,55239860.941,0.6982927986933003
1090,20090702,3503.754,3516.309,3540.641,3500.891,3540.509,71837652.0,65457124.837,0.7402588720504788
1091,20090703,3540.509,3519.695,3584.858,3507.178,3584.858,75130463.0,69740531.204,0.7616739911295056
1092,20090706,3584.858,3593.624,3601.912,3557.667,3592.64,74514065.0,70797470.967,0.8709757519304162
1093,20090707,3592.64,3588.669,3616.166,3563.273,3589.187,71322379.0,65799669.147,0.8831961211701671
1094,20090708,3589.187,3567.591,3640.337,3560.11,3633.433,60148041.0,56294034.23,0.9106673772497409
1095,20090709,3633.433,3637.388,3701.79,3631.297,3701.79,75239647.0,72900659.346,1.0196183161463406
1096,20090710,3701.79,3706.56,3747.122,3697.98,3719.97,77856249.0,74303351.573,1.0542124451223183
1097,20090713,3719.97,3711.447,3782.109,3705.433,3754.344,75672516.0,73043441.518,1.0311660332907726
1098,20090714,3754.344,3762.319,3813.876,3762.319,3813.876,74369594.0,71842671.765,1.0706203107529273
1099,20090715,3813.876,3824.326,3850.962,3820.242,3848.632,84360835.0,82599123.419,1.037051826080031
1100,20090716,3848.632,3860.68,3873.333,3821.242,3829.207,84348618.0,84405704.814,1.0068195539891338
1101,20090717,3829.207,3827.252,3862.288,3809.498,3852.863,76085168.0,76006659.794,1.0048937383678975
1102,20090720,3852.863,3863.472,3919.448,3855.774,3919.426,90161039.0,92728442.708,1.0184229077155385
1103,20090721,3919.426,3922.109,3922.571,3814.922,3824.288,89371035.0,90115333.385,1.023523665185206
1104,20090722,3824.288,3817.865,3894.694,3817.865,3894.563,77173835.0,79176385.388,1.0332749903314649
1105,20090723,3894.563,3900.015,3933.113,3892.651,3933.113,76614399.0,77959608.431,1.0271066114684855
1106,20090724,3933.113,3945.237,3952.317,3831.396,3907.967,82625756.0,84419752.596,1.0077619785181637
1107,20090727,3907.967,3918.267,3972.668,3914.317,3972.644,79283866.0,84329127.787,1.017546810186715
1108,20090728,3972.644,3974.006,4023.013,3936.205,4022.91,88281336.0,92018596.162,1.0171973113896131
1109,20090729,4022.91,4013.033,4019.195,3678.888,3764.64,94637684.0,94818134.515,1.0133799417019453
1110,20090730,3764.64,3773.148,3830.351,3670.905,3803.124,69836967.0,69297629.393,0.9371877452488298
1111,20090731,3803.124,3826.193,3933.37,3816.471,3928.584,75259167.0,76812843.931,0.8577342509590231
1112,20090803,3928.584,3944.697,4020.625,3928.927,4020.266,85107280.0,87743316.31,0.7867909213675035
1113,20090804,4020.266,4024.681,4071.129,3975.507,4069.346,93650297.0,98052184.307,0.7249521155695824
1114,20090805,4069.346,4065.426,4099.527,3993.107,4069.338,88793349.0,94016657.135,0.690071548117702
1115,20090806,4069.338,4040.222,4093.701,3946.59,4015.421,78729672.0,84495679.177,0.683591455031686
1116,20090807,4015.421,4008.225,4036.204,3875.756,3893.125,66695008.0,71025079.991,0.6865424947780081
1117,20090810,3893.125,3935.045,3970.177,3857.5,3933.047,53810692.0,57236081.881,0.6314993536362867
1118,20090811,3933.047,3946.151,3964.422,3900.058,3953.293,44640435.0,47678940.455,0.6163309874669188
1119,20090812,3953.293,3944.344,3944.344,3762.236,3770.137,53833018.0,55199682.634,0.5807258617210803
1120,20090813,3770.137,3772.668,3800.529,3705.368,3778.14,42709925.0,43660013.555,0.5368871677465545
1121,20090814,3778.14,3780.394,3789.754,3609.658,3609.698,50726464.0,50461646.276,0.6220205257336904
1122,20090817,3609.698,3558.321,3571.817,3356.201,3358.103,48213667.0,45055756.542,0.6529362373329333
1123,20090818,3358.103,3326.866,3436.479,3310.898,3424.775,38126226.0,34735016.054,0.7330136423994249
1124,20090819,3424.775,3427.099,3436.952,3215.547,3247.526,43905918.0,39910161.331,0.8440406858117919
1125,20090820,3247.526,3247.209,3378.807,3239.825,3374.351,42960837.0,39189781.068,0.8469813508821211
1126,20090821,3374.351,3366.461,3469.067,3344.309,3468.042,51580488.0,48523629.526,0.8895468103092385
1127,20090824,3468.042,3472.493,3556.712,3449.221,3541.804,54607549.0,53333730.326,0.9142404764804293
1128,20090825,3541.804,3523.815,3523.815,3384.445,3485.924,59825452.0,57938441.896,0.9229868769220162
1129,20090826,3485.924,3466.215,3622.666,3444.816,3595.115,59667702.0,58697217.358,0.9243828572664081
1130,20090827,3595.115,3585.368,3662.473,3557.766,3629.513,65426057.0,62666472.301,0.9220398176108562
1131,20090828,3629.513,3615.075,3627.366,3512.432,3531.41,48276206.0,45945183.89,0.9303214569964909
1132,20090831,3531.41,3477.116,3477.116,3276.108,3277.997,47314228.0,43255410.397,0.9367648902532573
1133,20090901,3277.997,3242.929,3319.717,3207.268,3245.274,37392876.0,33234621.981,0.9302415724062767
1134,20090902,3245.274,3229.021,3279.098,3195.852,3265.074,31058498.0,26998810.4,0.9316005438347443
1135,20090903,3265.074,3266.18,3437.159,3262.967,3427.442,47946513.0,43515606.419,0.9381272771729001
1136,20090904,3427.442,3422.954,3509.282,3408.083,3489.063,53833605.0,50781322.255,0.9332996557475963
1137,20090907,3489.063,3503.003,3564.65,3487.493,3527.254,58320117.0,56322210.38,0.9816496456797302
